;date;nbVente;nom;code
3961;12/10/2017;137.52;JNJ;JNJ
3962;13/10/2017;137.42;JNJ;JNJ
3963;16/10/2017;137.26;JNJ;JNJ
3964;17/10/2017;141.12;JNJ;JNJ
3965;18/10/2017;141.58;JNJ;JNJ
3966;19/10/2017;142.98;JNJ;JNJ
3967;20/10/2017;143.62;JNJ;JNJ
3968;23/10/2017;144.35;JNJ;JNJ
3969;24/10/2017;143.38;JNJ;JNJ
3970;25/10/2017;143.23;JNJ;JNJ
3971;26/10/2017;143.75;JNJ;JNJ
3972;27/10/2017;142.7;JNJ;JNJ
3973;30/10/2017;141.21;JNJ;JNJ
3974;31/10/2017;140.26;JNJ;JNJ
3975;01/11/2017;140.59;JNJ;JNJ
3976;02/11/2017;140.29;JNJ;JNJ
3977;03/11/2017;140.4;JNJ;JNJ
3978;06/11/2017;140.49;JNJ;JNJ
3979;07/11/2017;140.15;JNJ;JNJ
3980;08/11/2017;141.87;JNJ;JNJ
3981;09/11/2017;141.41;JNJ;JNJ
3982;10/11/2017;140.13;JNJ;JNJ
3983;13/11/2017;140.02;JNJ;JNJ
3984;14/11/2017;140.28;JNJ;JNJ
3985;15/11/2017;139.83;JNJ;JNJ
3986;16/11/2017;139.68;JNJ;JNJ
3987;17/11/2017;138.86;JNJ;JNJ
3988;20/11/2017;138.56;JNJ;JNJ
3989;21/11/2017;139.26;JNJ;JNJ
3990;22/11/2017;138.38;JNJ;JNJ
3991;24/11/2017;138.38;JNJ;JNJ
3992;27/11/2017;138.31;JNJ;JNJ
3993;28/11/2017;140.53;JNJ;JNJ
3994;29/11/2017;140.63;JNJ;JNJ
3995;30/11/2017;140.28;JNJ;JNJ
3996;01/12/2017;140.53;JNJ;JNJ
3997;04/12/2017;141.5;JNJ;JNJ
3998;05/12/2017;140.81;JNJ;JNJ
3999;06/12/2017;141.96;JNJ;JNJ
4000;07/12/2017;141.5;JNJ;JNJ
4001;08/12/2017;140.76;JNJ;JNJ
4002;11/12/2017;141.17;JNJ;JNJ
4003;12/12/2017;143.57;JNJ;JNJ
4004;13/12/2017;143.43;JNJ;JNJ
4005;14/12/2017;143.62;JNJ;JNJ
4006;15/12/2017;143.14;JNJ;JNJ
4007;18/12/2017;143.8;JNJ;JNJ
4008;19/12/2017;142.38;JNJ;JNJ
4009;20/12/2017;142.58;JNJ;JNJ
4010;21/12/2017;142.17;JNJ;JNJ
4011;22/12/2017;141.35;JNJ;JNJ
4012;26/12/2017;140.54;JNJ;JNJ
4013;27/12/2017;141.15;JNJ;JNJ
4014;28/12/2017;141.0;JNJ;JNJ
4015;29/12/2017;141.21;JNJ;JNJ
4016;03/01/2017;87.76;JPM;JPM
4017;04/01/2017;87.18;JPM;JPM
4018;05/01/2017;87.11;JPM;JPM
4019;06/01/2017;86.62;JPM;JPM
4020;09/01/2017;86.77;JPM;JPM
4021;10/01/2017;86.9;JPM;JPM
4022;11/01/2017;87.08;JPM;JPM
4023;12/01/2017;87.27;JPM;JPM
4024;13/01/2017;88.17;JPM;JPM
4025;17/01/2017;85.22;JPM;JPM
4026;18/01/2017;84.23;JPM;JPM
4027;19/01/2017;84.67;JPM;JPM
4028;20/01/2017;83.83;JPM;JPM
4029;23/01/2017;84.0;JPM;JPM
4030;24/01/2017;85.0;JPM;JPM
4031;25/01/2017;86.17;JPM;JPM
4032;26/01/2017;86.95;JPM;JPM
4033;27/01/2017;86.98;JPM;JPM
4034;30/01/2017;86.5;JPM;JPM
4035;31/01/2017;86.15;JPM;JPM
4036;01/02/2017;86.1;JPM;JPM
4037;02/02/2017;84.91;JPM;JPM
4038;03/02/2017;87.31;JPM;JPM
4039;06/02/2017;87.45;JPM;JPM
4040;07/02/2017;87.4;JPM;JPM
4041;08/02/2017;86.31;JPM;JPM
4042;09/02/2017;87.33;JPM;JPM
4043;10/02/2017;87.48;JPM;JPM
4044;13/02/2017;88.74;JPM;JPM
4045;14/02/2017;89.7;JPM;JPM
4046;15/02/2017;90.87;JPM;JPM
4047;16/02/2017;91.04;JPM;JPM
4048;17/02/2017;90.46;JPM;JPM
4049;21/02/2017;91.15;JPM;JPM
4050;22/02/2017;91.3;JPM;JPM
4051;23/02/2017;91.34;JPM;JPM
4052;24/02/2017;90.54;JPM;JPM
4053;27/02/2017;90.72;JPM;JPM
4054;28/02/2017;90.82;JPM;JPM
4055;01/03/2017;93.98;JPM;JPM
4056;02/03/2017;93.92;JPM;JPM
4057;03/03/2017;93.11;JPM;JPM
4058;06/03/2017;92.32;JPM;JPM
4059;07/03/2017;92.09;JPM;JPM
4060;08/03/2017;92.85;JPM;JPM
4061;09/03/2017;92.14;JPM;JPM
4062;10/03/2017;92.0;JPM;JPM
4063;13/03/2017;91.78;JPM;JPM
4064;14/03/2017;91.65;JPM;JPM
4065;15/03/2017;92.55;JPM;JPM
4066;16/03/2017;92.81;JPM;JPM
4067;17/03/2017;92.04;JPM;JPM
4068;20/03/2017;91.17;JPM;JPM
4069;21/03/2017;90.64;JPM;JPM
4070;22/03/2017;88.07;JPM;JPM
4071;23/03/2017;88.5;JPM;JPM
4072;24/03/2017;88.09;JPM;JPM
4073;27/03/2017;87.4;JPM;JPM
4074;28/03/2017;89.02;JPM;JPM
4075;29/03/2017;88.82;JPM;JPM
4076;30/03/2017;89.46;JPM;JPM
4077;31/03/2017;88.74;JPM;JPM
4078;03/04/2017;88.17;JPM;JPM
4079;04/04/2017;87.67;JPM;JPM
4080;05/04/2017;88.54;JPM;JPM
4081;06/04/2017;86.91;JPM;JPM
4082;07/04/2017;86.81;JPM;JPM
4083;10/04/2017;86.69;JPM;JPM
4084;11/04/2017;85.79;JPM;JPM
4085;12/04/2017;85.95;JPM;JPM
4086;13/04/2017;86.99;JPM;JPM
4087;17/04/2017;86.08;JPM;JPM
4088;18/04/2017;85.63;JPM;JPM
4089;19/04/2017;85.92;JPM;JPM
4090;20/04/2017;85.78;JPM;JPM
4091;21/04/2017;85.68;JPM;JPM
4092;24/04/2017;88.05;JPM;JPM
4093;25/04/2017;89.13;JPM;JPM
4094;26/04/2017;89.05;JPM;JPM
4095;27/04/2017;88.37;JPM;JPM
4096;28/04/2017;87.85;JPM;JPM
4097;01/05/2017;87.74;JPM;JPM
4098;02/05/2017;86.88;JPM;JPM
4099;03/05/2017;87.1;JPM;JPM
4100;04/05/2017;87.73;JPM;JPM
4101;05/05/2017;87.34;JPM;JPM
4102;08/05/2017;87.32;JPM;JPM
4103;09/05/2017;87.84;JPM;JPM
4104;10/05/2017;87.48;JPM;JPM
4105;11/05/2017;87.48;JPM;JPM
4106;12/05/2017;87.05;JPM;JPM
4107;15/05/2017;87.49;JPM;JPM
4108;16/05/2017;88.09;JPM;JPM
4109;17/05/2017;86.39;JPM;JPM
4110;18/05/2017;84.8;JPM;JPM
4111;19/05/2017;85.34;JPM;JPM
4112;22/05/2017;85.29;JPM;JPM
4113;23/05/2017;86.07;JPM;JPM
4114;24/05/2017;85.97;JPM;JPM
4115;25/05/2017;86.08;JPM;JPM
4116;26/05/2017;85.56;JPM;JPM
4117;30/05/2017;85.15;JPM;JPM
4118;31/05/2017;83.82;JPM;JPM
4119;01/06/2017;83.08;JPM;JPM
4120;02/06/2017;82.99;JPM;JPM
4121;05/06/2017;83.51;JPM;JPM
4122;06/06/2017;83.22;JPM;JPM
4123;07/06/2017;84.11;JPM;JPM
4124;08/06/2017;85.73;JPM;JPM
4125;09/06/2017;87.05;JPM;JPM
4126;12/06/2017;87.74;JPM;JPM
4127;13/06/2017;87.85;JPM;JPM
4128;14/06/2017;87.31;JPM;JPM
4129;15/06/2017;87.08;JPM;JPM
4130;16/06/2017;86.96;JPM;JPM
4131;19/06/2017;88.23;JPM;JPM
4132;20/06/2017;87.92;JPM;JPM
4133;21/06/2017;87.54;JPM;JPM
4134;22/06/2017;87.36;JPM;JPM
4135;23/06/2017;88.0;JPM;JPM
4136;26/06/2017;87.67;JPM;JPM
4137;27/06/2017;88.94;JPM;JPM
4138;28/06/2017;90.07;JPM;JPM
4139;29/06/2017;92.65;JPM;JPM
4140;30/06/2017;92.0;JPM;JPM
4141;03/07/2017;93.48;JPM;JPM
4142;05/07/2017;93.79;JPM;JPM
4143;06/07/2017;94.51;JPM;JPM
4144;07/07/2017;94.17;JPM;JPM
4145;10/07/2017;93.68;JPM;JPM
4146;11/07/2017;93.33;JPM;JPM
4147;12/07/2017;92.83;JPM;JPM
4148;13/07/2017;93.38;JPM;JPM
4149;14/07/2017;92.6;JPM;JPM
4150;17/07/2017;91.99;JPM;JPM
4151;18/07/2017;91.58;JPM;JPM
4152;19/07/2017;91.62;JPM;JPM
4153;20/07/2017;91.72;JPM;JPM
4154;21/07/2017;91.36;JPM;JPM
4155;24/07/2017;91.54;JPM;JPM
4156;25/07/2017;93.52;JPM;JPM
4157;26/07/2017;93.19;JPM;JPM
4158;27/07/2017;92.06;JPM;JPM
4159;28/07/2017;91.75;JPM;JPM
4160;31/07/2017;92.36;JPM;JPM
4161;01/08/2017;93.14;JPM;JPM
4162;02/08/2017;93.21;JPM;JPM
4163;03/08/2017;93.13;JPM;JPM
4164;04/08/2017;94.4;JPM;JPM
4165;07/08/2017;94.19;JPM;JPM
4166;08/08/2017;95.22;JPM;JPM
4167;09/08/2017;93.68;JPM;JPM
4168;10/08/2017;93.07;JPM;JPM
4169;11/08/2017;92.67;JPM;JPM
4170;14/08/2017;92.9;JPM;JPM
4171;15/08/2017;93.56;JPM;JPM
4172;16/08/2017;93.23;JPM;JPM
4173;17/08/2017;91.96;JPM;JPM
4174;18/08/2017;91.54;JPM;JPM
4175;21/08/2017;90.94;JPM;JPM
4176;22/08/2017;91.71;JPM;JPM
4177;23/08/2017;92.34;JPM;JPM
4178;24/08/2017;92.12;JPM;JPM
4179;25/08/2017;92.48;JPM;JPM
4180;28/08/2017;92.19;JPM;JPM
4181;29/08/2017;91.31;JPM;JPM
4182;30/08/2017;91.88;JPM;JPM
4183;31/08/2017;91.85;JPM;JPM
4184;01/09/2017;92.36;JPM;JPM
4185;05/09/2017;91.1;JPM;JPM
4186;06/09/2017;90.52;JPM;JPM
4187;07/09/2017;90.13;JPM;JPM
4188;08/09/2017;89.42;JPM;JPM
4189;11/09/2017;90.25;JPM;JPM
4190;12/09/2017;91.25;JPM;JPM
4191;13/09/2017;91.5;JPM;JPM
4192;14/09/2017;91.53;JPM;JPM
4193;15/09/2017;91.71;JPM;JPM
4194;18/09/2017;93.14;JPM;JPM
4195;19/09/2017;94.36;JPM;JPM
4196;20/09/2017;95.29;JPM;JPM
4197;21/09/2017;95.37;JPM;JPM
4198;22/09/2017;94.98;JPM;JPM
4199;25/09/2017;94.88;JPM;JPM
4200;26/09/2017;94.03;JPM;JPM
4201;27/09/2017;95.72;JPM;JPM
4202;28/09/2017;95.88;JPM;JPM
4203;29/09/2017;95.52;JPM;JPM
4204;02/10/2017;96.88;JPM;JPM
4205;03/10/2017;97.43;JPM;JPM
4206;04/10/2017;97.44;JPM;JPM
4207;05/10/2017;97.4;JPM;JPM
4208;06/10/2017;97.64;JPM;JPM
4209;09/10/2017;97.07;JPM;JPM
4210;10/10/2017;97.18;JPM;JPM
4211;11/10/2017;96.91;JPM;JPM
4212;12/10/2017;97.5;JPM;JPM
4213;13/10/2017;96.71;JPM;JPM
4214;16/10/2017;97.95;JPM;JPM
4215;17/10/2017;98.18;JPM;JPM
4216;18/10/2017;98.55;JPM;JPM
4217;19/10/2017;98.2;JPM;JPM
4218;20/10/2017;99.89;JPM;JPM
4219;23/10/2017;99.99;JPM;JPM
4220;24/10/2017;101.19;JPM;JPM
4221;25/10/2017;101.45;JPM;JPM
4222;26/10/2017;102.42;JPM;JPM
4223;27/10/2017;102.23;JPM;JPM
4224;30/10/2017;101.93;JPM;JPM
4225;31/10/2017;101.7;JPM;JPM
4226;01/11/2017;101.7;JPM;JPM
4227;02/11/2017;101.76;JPM;JPM
4228;03/11/2017;101.52;JPM;JPM
4229;06/11/2017;101.69;JPM;JPM
4230;07/11/2017;100.75;JPM;JPM
4231;08/11/2017;98.37;JPM;JPM
4232;09/11/2017;98.22;JPM;JPM
4233;10/11/2017;98.34;JPM;JPM
4234;13/11/2017;98.05;JPM;JPM
4235;14/11/2017;97.78;JPM;JPM
4236;15/11/2017;98.74;JPM;JPM
4237;16/11/2017;99.06;JPM;JPM
4238;17/11/2017;98.41;JPM;JPM
4239;20/11/2017;99.14;JPM;JPM
4240;21/11/2017;99.55;JPM;JPM
4241;22/11/2017;99.52;JPM;JPM
4242;24/11/2017;98.9;JPM;JPM
4243;27/11/2017;99.13;JPM;JPM
4244;28/11/2017;101.7;JPM;JPM
4245;29/11/2017;104.22;JPM;JPM
4246;30/11/2017;106.66;JPM;JPM
4247;01/12/2017;105.32;JPM;JPM
4248;04/12/2017;108.4;JPM;JPM
4249;05/12/2017;107.41;JPM;JPM
4250;06/12/2017;105.76;JPM;JPM
4251;07/12/2017;105.18;JPM;JPM
4252;08/12/2017;105.94;JPM;JPM
4253;11/12/2017;106.06;JPM;JPM
4254;12/12/2017;107.37;JPM;JPM
4255;13/12/2017;107.11;JPM;JPM
4256;14/12/2017;106.45;JPM;JPM
4257;15/12/2017;106.52;JPM;JPM
4258;18/12/2017;107.63;JPM;JPM
4259;19/12/2017;107.49;JPM;JPM
4260;20/12/2017;107.73;JPM;JPM
4261;21/12/2017;108.07;JPM;JPM
4262;22/12/2017;108.46;JPM;JPM
4263;26/12/2017;107.99;JPM;JPM
4264;27/12/2017;107.29;JPM;JPM
4265;28/12/2017;107.84;JPM;JPM
4266;29/12/2017;108.28;JPM;JPM
4267;03/01/2017;122.0;MCD;MCD
4268;04/01/2017;119.74;MCD;MCD
4269;05/01/2017;120.2;MCD;MCD
4270;06/01/2017;121.5;MCD;MCD
4271;09/01/2017;121.06;MCD;MCD
4272;10/01/2017;120.85;MCD;MCD
4273;11/01/2017;121.5;MCD;MCD
4274;12/01/2017;122.31;MCD;MCD
4275;13/01/2017;122.24;MCD;MCD
4276;17/01/2017;122.8;MCD;MCD
4277;18/01/2017;123.0;MCD;MCD
4278;19/01/2017;123.0;MCD;MCD
4279;20/01/2017;122.95;MCD;MCD
4280;23/01/2017;122.08;MCD;MCD
4281;24/01/2017;122.06;MCD;MCD
4282;25/01/2017;121.92;MCD;MCD
4283;26/01/2017;122.38;MCD;MCD
4284;27/01/2017;122.99;MCD;MCD
4285;30/01/2017;123.21;MCD;MCD
4286;31/01/2017;123.34;MCD;MCD
4287;01/02/2017;122.5;MCD;MCD
4288;02/02/2017;123.98;MCD;MCD
4289;03/02/2017;124.51;MCD;MCD
4290;06/02/2017;124.9;MCD;MCD
4291;07/02/2017;125.42;MCD;MCD
4292;08/02/2017;125.36;MCD;MCD
4293;09/02/2017;125.0;MCD;MCD
4294;10/02/2017;126.11;MCD;MCD
4295;13/02/2017;126.68;MCD;MCD
4296;14/02/2017;126.07;MCD;MCD
4297;15/02/2017;126.79;MCD;MCD
4298;16/02/2017;127.82;MCD;MCD
4299;17/02/2017;127.88;MCD;MCD
4300;21/02/2017;128.32;MCD;MCD
4301;22/02/2017;128.11;MCD;MCD
4302;23/02/2017;128.9;MCD;MCD
4303;24/02/2017;128.74;MCD;MCD
4304;27/02/2017;127.75;MCD;MCD
4305;28/02/2017;127.93;MCD;MCD
4306;01/03/2017;130.0;MCD;MCD
4307;02/03/2017;129.81;MCD;MCD
4308;03/03/2017;128.66;MCD;MCD
4309;06/03/2017;128.34;MCD;MCD
4310;07/03/2017;128.31;MCD;MCD
4311;08/03/2017;128.36;MCD;MCD
4312;09/03/2017;128.72;MCD;MCD
4313;10/03/2017;128.59;MCD;MCD
4314;13/03/2017;128.27;MCD;MCD
4315;14/03/2017;128.23;MCD;MCD
4316;15/03/2017;128.3;MCD;MCD
4317;16/03/2017;128.9;MCD;MCD
4318;17/03/2017;129.98;MCD;MCD
4319;20/03/2017;129.48;MCD;MCD
4320;21/03/2017;129.75;MCD;MCD
4321;22/03/2017;129.15;MCD;MCD
4322;23/03/2017;129.59;MCD;MCD
4323;24/03/2017;129.68;MCD;MCD
4324;27/03/2017;129.82;MCD;MCD
4325;28/03/2017;129.77;MCD;MCD
4326;29/03/2017;129.67;MCD;MCD
4327;30/03/2017;129.53;MCD;MCD
4328;31/03/2017;130.19;MCD;MCD
4329;03/04/2017;129.71;MCD;MCD
4330;04/04/2017;129.53;MCD;MCD
4331;05/04/2017;131.58;MCD;MCD
4332;06/04/2017;130.66;MCD;MCD
4333;07/04/2017;130.4;MCD;MCD
4334;10/04/2017;130.65;MCD;MCD
4335;11/04/2017;131.24;MCD;MCD
4336;12/04/2017;131.56;MCD;MCD
4337;13/04/2017;131.14;MCD;MCD
4338;17/04/2017;131.87;MCD;MCD
4339;18/04/2017;132.8;MCD;MCD
4340;19/04/2017;133.0;MCD;MCD
4341;20/04/2017;133.44;MCD;MCD
4342;21/04/2017;133.88;MCD;MCD
4343;24/04/2017;134.76;MCD;MCD
4344;25/04/2017;141.99;MCD;MCD
4345;26/04/2017;142.0;MCD;MCD
4346;27/04/2017;142.79;MCD;MCD
4347;28/04/2017;140.76;MCD;MCD
4348;01/05/2017;141.45;MCD;MCD
4349;02/05/2017;141.81;MCD;MCD
4350;03/05/2017;142.7;MCD;MCD
4351;04/05/2017;143.67;MCD;MCD
4352;05/05/2017;143.98;MCD;MCD
4353;08/05/2017;144.5;MCD;MCD
4354;09/05/2017;144.98;MCD;MCD
4355;10/05/2017;144.64;MCD;MCD
4356;11/05/2017;144.4;MCD;MCD
4357;12/05/2017;145.5;MCD;MCD
4358;15/05/2017;146.4;MCD;MCD
4359;16/05/2017;147.67;MCD;MCD
4360;17/05/2017;147.46;MCD;MCD
4361;18/05/2017;147.24;MCD;MCD
4362;19/05/2017;148.83;MCD;MCD
4363;22/05/2017;148.88;MCD;MCD
4364;23/05/2017;148.53;MCD;MCD
4365;24/05/2017;149.99;MCD;MCD
4366;25/05/2017;149.95;MCD;MCD
4367;26/05/2017;150.24;MCD;MCD
4368;30/05/2017;150.33;MCD;MCD
4369;31/05/2017;151.14;MCD;MCD
4370;01/06/2017;152.39;MCD;MCD
4371;02/06/2017;153.9;MCD;MCD
4372;05/06/2017;153.66;MCD;MCD
4373;06/06/2017;152.59;MCD;MCD
4374;07/06/2017;152.01;MCD;MCD
4375;08/06/2017;152.15;MCD;MCD
4376;09/06/2017;152.0;MCD;MCD
4377;12/06/2017;151.08;MCD;MCD
4378;13/06/2017;150.25;MCD;MCD
4379;14/06/2017;151.08;MCD;MCD
4380;15/06/2017;151.52;MCD;MCD
4381;16/06/2017;152.89;MCD;MCD
4382;19/06/2017;153.18;MCD;MCD
4383;20/06/2017;155.28;MCD;MCD
4384;21/06/2017;154.42;MCD;MCD
4385;22/06/2017;154.91;MCD;MCD
4386;23/06/2017;155.45;MCD;MCD
4387;26/06/2017;155.46;MCD;MCD
4388;27/06/2017;154.82;MCD;MCD
4389;28/06/2017;154.68;MCD;MCD
4390;29/06/2017;154.58;MCD;MCD
4391;30/06/2017;153.77;MCD;MCD
4392;03/07/2017;153.87;MCD;MCD
4393;05/07/2017;153.57;MCD;MCD
4394;06/07/2017;153.46;MCD;MCD
4395;07/07/2017;156.56;MCD;MCD
4396;10/07/2017;156.53;MCD;MCD
4397;11/07/2017;155.88;MCD;MCD
4398;12/07/2017;156.75;MCD;MCD
4399;13/07/2017;156.54;MCD;MCD
4400;14/07/2017;155.5;MCD;MCD
4401;17/07/2017;155.44;MCD;MCD
4402;18/07/2017;155.27;MCD;MCD
4403;19/07/2017;154.46;MCD;MCD
4404;20/07/2017;155.22;MCD;MCD
4405;21/07/2017;154.7;MCD;MCD
4406;24/07/2017;154.22;MCD;MCD
4407;25/07/2017;159.98;MCD;MCD
4408;26/07/2017;159.0;MCD;MCD
4409;27/07/2017;157.43;MCD;MCD
4410;28/07/2017;156.66;MCD;MCD
4411;31/07/2017;;MCD;MCD
4412;01/08/2017;155.9;MCD;MCD
4413;02/08/2017;156.65;MCD;MCD
4414;03/08/2017;156.77;MCD;MCD
4415;04/08/2017;154.82;MCD;MCD
4416;07/08/2017;155.39;MCD;MCD
4417;08/08/2017;155.24;MCD;MCD
4418;09/08/2017;155.68;MCD;MCD
4419;10/08/2017;157.2;MCD;MCD
4420;11/08/2017;158.4;MCD;MCD
4421;14/08/2017;157.9;MCD;MCD
4422;15/08/2017;158.58;MCD;MCD
4423;16/08/2017;159.38;MCD;MCD
4424;17/08/2017;159.53;MCD;MCD
4425;18/08/2017;158.28;MCD;MCD
4426;21/08/2017;158.64;MCD;MCD
4427;22/08/2017;159.94;MCD;MCD
4428;23/08/2017;159.37;MCD;MCD
4429;24/08/2017;159.68;MCD;MCD
4430;25/08/2017;159.34;MCD;MCD
4431;28/08/2017;159.96;MCD;MCD
4432;29/08/2017;159.76;MCD;MCD
4433;30/08/2017;159.64;MCD;MCD
4434;31/08/2017;160.0;MCD;MCD
4435;01/09/2017;160.2;MCD;MCD
4436;05/09/2017;159.78;MCD;MCD
4437;06/09/2017;159.37;MCD;MCD
4438;07/09/2017;160.06;MCD;MCD
4439;08/09/2017;160.38;MCD;MCD
4440;11/09/2017;161.72;MCD;MCD
4441;12/09/2017;160.72;MCD;MCD
4442;13/09/2017;157.78;MCD;MCD
4443;14/09/2017;157.35;MCD;MCD
4444;15/09/2017;158.0;MCD;MCD
4445;18/09/2017;157.79;MCD;MCD
4446;19/09/2017;157.9;MCD;MCD
4447;20/09/2017;159.89;MCD;MCD
4448;21/09/2017;160.09;MCD;MCD
4449;22/09/2017;159.74;MCD;MCD
4450;25/09/2017;158.69;MCD;MCD
4451;26/09/2017;156.84;MCD;MCD
4452;27/09/2017;154.69;MCD;MCD
4453;28/09/2017;158.31;MCD;MCD
4454;29/09/2017;158.04;MCD;MCD
4455;02/10/2017;157.18;MCD;MCD
4456;03/10/2017;157.46;MCD;MCD
4457;04/10/2017;157.42;MCD;MCD
4458;05/10/2017;158.92;MCD;MCD
4459;06/10/2017;160.13;MCD;MCD
4460;09/10/2017;160.49;MCD;MCD
4461;10/10/2017;161.58;MCD;MCD
4462;11/10/2017;163.24;MCD;MCD
4463;12/10/2017;164.4;MCD;MCD
4464;13/10/2017;165.51;MCD;MCD
4465;16/10/2017;165.74;MCD;MCD
4466;17/10/2017;166.02;MCD;MCD
4467;18/10/2017;166.25;MCD;MCD
4468;19/10/2017;166.95;MCD;MCD
4469;20/10/2017;167.9;MCD;MCD
4470;23/10/2017;166.1;MCD;MCD
4471;24/10/2017;166.48;MCD;MCD
4472;25/10/2017;165.12;MCD;MCD
4473;26/10/2017;164.65;MCD;MCD
4474;27/10/2017;165.85;MCD;MCD
4475;30/10/2017;166.56;MCD;MCD
4476;31/10/2017;167.41;MCD;MCD
4477;01/11/2017;167.99;MCD;MCD
4478;02/11/2017;168.47;MCD;MCD
4479;03/11/2017;169.45;MCD;MCD
4480;06/11/2017;170.42;MCD;MCD
4481;07/11/2017;170.82;MCD;MCD
4482;08/11/2017;170.92;MCD;MCD
4483;09/11/2017;169.2;MCD;MCD
4484;10/11/2017;166.8;MCD;MCD
4485;13/11/2017;167.95;MCD;MCD
4486;14/11/2017;168.42;MCD;MCD
4487;15/11/2017;168.69;MCD;MCD
4488;16/11/2017;168.89;MCD;MCD
4489;17/11/2017;167.7;MCD;MCD
4490;20/11/2017;167.85;MCD;MCD
4491;21/11/2017;169.26;MCD;MCD
4492;22/11/2017;170.35;MCD;MCD
4493;24/11/2017;169.56;MCD;MCD
4494;27/11/2017;169.18;MCD;MCD
4495;28/11/2017;171.38;MCD;MCD
4496;29/11/2017;172.02;MCD;MCD
4497;30/11/2017;173.17;MCD;MCD
4498;01/12/2017;173.15;MCD;MCD
4499;04/12/2017;173.48;MCD;MCD
4500;05/12/2017;174.25;MCD;MCD
4501;06/12/2017;174.44;MCD;MCD
4502;07/12/2017;173.29;MCD;MCD
4503;08/12/2017;173.54;MCD;MCD
4504;11/12/2017;173.25;MCD;MCD
4505;12/12/2017;173.2;MCD;MCD
4506;13/12/2017;173.96;MCD;MCD
4507;14/12/2017;174.08;MCD;MCD
4508;15/12/2017;175.09;MCD;MCD
4509;18/12/2017;175.78;MCD;MCD
4510;19/12/2017;174.9;MCD;MCD
4511;20/12/2017;173.88;MCD;MCD
4512;21/12/2017;172.75;MCD;MCD
4513;22/12/2017;172.04;MCD;MCD
4514;26/12/2017;171.64;MCD;MCD
4515;27/12/2017;172.74;MCD;MCD
4516;28/12/2017;173.55;MCD;MCD
4517;29/12/2017;172.98;MCD;MCD
4518;03/01/2017;60.38;MRK;MRK
4519;04/01/2017;60.79;MRK;MRK
4520;05/01/2017;60.58;MRK;MRK
4521;06/01/2017;60.46;MRK;MRK
4522;09/01/2017;61.48;MRK;MRK
4523;10/01/2017;61.24;MRK;MRK
4524;11/01/2017;63.16;MRK;MRK
4525;12/01/2017;63.24;MRK;MRK
4526;13/01/2017;62.68;MRK;MRK
4527;17/01/2017;62.07;MRK;MRK
4528;18/01/2017;61.78;MRK;MRK
4529;19/01/2017;61.08;MRK;MRK
4530;20/01/2017;62.92;MRK;MRK
4531;23/01/2017;62.4;MRK;MRK
4532;24/01/2017;61.69;MRK;MRK
4533;25/01/2017;61.38;MRK;MRK
4534;26/01/2017;61.36;MRK;MRK
4535;27/01/2017;61.99;MRK;MRK
4536;30/01/2017;61.71;MRK;MRK
4537;31/01/2017;62.24;MRK;MRK
4538;01/02/2017;62.27;MRK;MRK
4539;02/02/2017;64.21;MRK;MRK
4540;03/02/2017;64.33;MRK;MRK
4541;06/02/2017;64.95;MRK;MRK
4542;07/02/2017;64.93;MRK;MRK
4543;08/02/2017;64.48;MRK;MRK
4544;09/02/2017;64.82;MRK;MRK
4545;10/02/2017;64.57;MRK;MRK
4546;13/02/2017;64.83;MRK;MRK
4547;14/02/2017;65.72;MRK;MRK
4548;15/02/2017;65.87;MRK;MRK
4549;16/02/2017;65.41;MRK;MRK
4550;17/02/2017;65.56;MRK;MRK
4551;21/02/2017;65.78;MRK;MRK
4552;22/02/2017;65.75;MRK;MRK
4553;23/02/2017;66.11;MRK;MRK
4554;24/02/2017;66.16;MRK;MRK
4555;27/02/2017;65.94;MRK;MRK
4556;28/02/2017;66.15;MRK;MRK
4557;01/03/2017;66.8;MRK;MRK
4558;02/03/2017;66.58;MRK;MRK
4559;03/03/2017;66.62;MRK;MRK
4560;06/03/2017;66.78;MRK;MRK
4561;07/03/2017;66.31;MRK;MRK
4562;08/03/2017;66.12;MRK;MRK
4563;09/03/2017;66.03;MRK;MRK
4564;10/03/2017;66.2;MRK;MRK
4565;13/03/2017;65.29;MRK;MRK
4566;14/03/2017;64.51;MRK;MRK
4567;15/03/2017;64.97;MRK;MRK
4568;16/03/2017;64.79;MRK;MRK
4569;17/03/2017;64.7;MRK;MRK
4570;20/03/2017;64.3;MRK;MRK
4571;21/03/2017;64.6;MRK;MRK
4572;22/03/2017;64.11;MRK;MRK
4573;23/03/2017;63.82;MRK;MRK
4574;24/03/2017;63.53;MRK;MRK
4575;27/03/2017;63.41;MRK;MRK
4576;28/03/2017;63.4;MRK;MRK
4577;29/03/2017;64.1;MRK;MRK
4578;30/03/2017;63.68;MRK;MRK
4579;31/03/2017;63.63;MRK;MRK
4580;03/04/2017;63.71;MRK;MRK
4581;04/04/2017;63.76;MRK;MRK
4582;05/04/2017;64.15;MRK;MRK
4583;06/04/2017;63.97;MRK;MRK
4584;07/04/2017;63.33;MRK;MRK
4585;10/04/2017;63.33;MRK;MRK
4586;11/04/2017;62.76;MRK;MRK
4587;12/04/2017;63.21;MRK;MRK
4588;13/04/2017;63.0;MRK;MRK
4589;17/04/2017;62.84;MRK;MRK
4590;18/04/2017;62.46;MRK;MRK
